fy,fx,m,x,y,phi,t
0.5,5.0,2.0,-0.0193337,4.08849,0.0007844095776480654,0.5020947456359863
0.5,5.0,3.0,-0.020476,4.13909,0.0011574321220224996,0.5716381072998047
1.0,5.0,-3.0,-0.133429,8.00134,-0.0010749816075995582,0.6866428852081299
1.0,5.0,-2.0,-0.132966,7.99576,-0.0006890310405493468,0.595550537109375
1.0,5.0,-1.0,-0.133272,8.00644,-0.0003039999906351793,0.5665600299835205
1.0,5.0,0.0,-0.134317,8.03282,8.057999982559427e-05,0.5823531150817871
1.0,5.0,1.0,-0.136099,8.07476,0.0004651666021046432,0.5915737152099609
1.0,5.0,2.0,-0.138643,8.13251,0.0008502101784029218,0.5780386924743652
1.0,5.0,3.0,-0.142,8.20674,0.0012361932128310846,0.6079802513122559
2.0,5.0,-3.0,-0.596157,15.987,-0.001119318786331592,0.7266643047332764
2.0,5.0,-2.0,-0.59279,15.9551,-0.0006836132268429974,0.7226533889770508
2.0,5.0,-1.0,-0.592421,15.9554,-0.0002509466613989422,0.7221417427062988
2.0,5.0,0.0,-0.594954,15.987,0.00018049333137330507,0.699521541595459
2.0,5.0,1.0,-0.600401,16.0498,0.0006124465900922897,0.721782922744751
2.0,5.0,2.0,-0.60888,16.1448,0.0010466855866434715,0.7547509670257568
2.0,5.0,3.0,-0.620629,16.2736,0.0014851445846633376,0.7480189800262451
3.0,5.0,-3.0,-1.35637,23.866,-0.0012179319191682118,0.812706470489502
3.0,5.0,-2.0,-1.34899,23.8179,-0.0007011327510221201,0.8055617809295654
3.0,5.0,-1.0,-1.3482,23.8172,-0.00019026666437069328,0.7730386257171631
3.0,5.0,0.0,-1.35385,23.8629,0.0003187999891997536,0.8069248199462891
3.0,5.0,1.0,-1.36603,23.9553,0.0008299331427836683,0.7991104125976562
3.0,5.0,2.0,-1.38504,24.0961,0.0013470649538347293,0.7959499359130859
3.0,5.0,3.0,-1.4115,24.2885,0.0018747273875637162,0.7867012023925781
4.0,5.0,-3.0,-2.39612,31.5837,-0.0013494649478719715,0.7773482799530029
4.0,5.0,-2.0,-2.38479,31.5286,-0.0007219998745443585,0.8325111865997314
4.0,5.0,-1.0,-2.38495,31.5353,-0.00010339999963149698,0.910341739654541
4.0,5.0,0.0,-2.39641,31.6033,0.0005133999548927586,0.9011588096618652
4.0,5.0,1.0,-2.41941,31.7333,0.00113533208863831,0.887451171875
4.0,5.0,2.0,-2.45464,31.9281,0.0017695291270201955,0.9328305721282959
4.0,5.0,3.0,-2.50329,32.1925,0.0024241887867363803,0.8739414215087891
5.0,5.0,-3.0,-3.69439,39.1066,-0.0014941968957415334,0.8567767143249512
5.0,5.0,-2.0,-3.68034,39.053,-0.0007278660528840435,0.8741812705993652
5.0,5.0,-1.0,-3.68381,39.0753,2.6933333326822583e-05,0.8744091987609863
5.0,5.0,0.0,-3.70469,39.1729,0.000781066507832875,0.8111529350280762
5.0,5.0,1.0,-3.74349,39.3476,0.0015453300427845959,0.8890137672424316
5.0,5.0,2.0,-3.80145,39.6034,0.002331124448513682,0.8823204040527344
5.0,5.0,3.0,-3.88064,39.9467,0.003151641523994554,0.8108539581298828
6.0,5.0,-3.0,-5.23037,46.4184,-0.001633863034308761,0.8313958644866943
6.0,5.0,-2.0,-5.21578,46.3745,-0.0007016665515147537,0.8371596336364746
6.0,5.0,-1.0,-5.22582,46.4195,0.00021699999659389332,0.8214614391326904
6.0,5.0,0.0,-5.26051,46.5535,0.0011377320839382247,0.8333625793457031
6.0,5.0,1.0,-5.32085,46.7791,0.0020759942496583394,0.8096659183502197
6.0,5.0,2.0,-5.40888,47.1021,0.003048778358631755,0.798583984375
6.0,5.0,3.0,-5.52788,47.531,0.004075678160340456,0.8266398906707764
7.0,5.0,-3.0,-6.96788,53.4524,-0.0017498613809042995,0.9394550323486328
7.0,5.0,-2.0,-6.95559,53.4248,-0.0006277332508807571,0.9783577919006348
7.0,5.0,-1.0,-6.97599,53.4985,0.0004799999631360055,0.9059958457946777
7.0,5.0,0.0,-7.02942,53.6744,0.0015942642531191664,0.9030017852783203
7.0,5.0,1.0,-7.11748,53.9562,0.0027365173807370594,0.9395396709442139
7.0,5.0,2.0,-7.24327,54.3512,0.003930217608617311,0.9009270668029785
7.0,5.0,3.0,-7.41162,54.8706,0.005203083671651279,0.9228188991546631
8.0,5.0,-3.0,-8.89802,60.2585,-0.001830060963504745,0.9986145496368408
8.0,5.0,-2.0,-8.89233,60.2557,-0.0004927332934570628,0.9557392597198486
8.0,5.0,-1.0,-8.92797,60.365,0.0008309325881392416,0.9502313137054443
8.0,5.0,0.0,-9.00557,60.5874,0.0021680589335634007,0.9391210079193115
8.0,5.0,1.0,-9.12732,60.9273,0.0035463638544721457,0.9453084468841553
8.0,5.0,2.0,-9.29756,61.3936,0.004996965111330327,0.9622969627380371
8.0,5.0,3.0,-9.52358,62.0014,0.0065575038152688135,1.1382362842559814
9.0,5.0,-3.0,-10.974,66.7546,-0.0018579941459844437,0.9657790660858154
9.0,5.0,-2.0,-10.9771,66.7764,-0.0002853333255898502,1.077822208404541
9.0,5.0,-1.0,-11.0319,66.923,0.0012759984568184474,1.0227434635162354
9.0,5.0,0.0,-11.1398,67.1973,0.0028606474208380524,0.9943892955780029
9.0,5.0,1.0,-11.3044,67.6059,0.004503924505662708,1.014103889465332
9.0,5.0,2.0,-11.5315,68.1591,0.006247802077192186,1.0187559127807617
9.0,5.0,3.0,-11.8298,68.8714,0.008142220745238949,1.0827906131744385
10.0,5.0,-3.0,-13.1856,72.983,-0.0018246609923366355,1.2333095073699951
10.0,5.0,-2.0,-13.2031,73.0375,4.6666666666337565e-06,1.2665371894836426
10.0,5.0,-1.0,-13.2826,73.2269,0.0018279955265436288,1.1652438640594482
10.0,5.0,0.0,-13.4264,73.5552,0.0036859611911716395,1.3020405769348145
10.0,5.0,1.0,-13.6396,74.0308,0.00562585438202879,1.2519497871398926
10.0,5.0,2.0,-13.9306,74.6679,0.007699621981095284,1.2090165615081787
10.0,5.0,3.0,-14.313,75.4883,0.009972517382295348,1.2136309146881104
12.0,5.0,-3.0,-17.9177,84.6091,-0.0015366634082539577,1.2287955284118652
12.0,5.0,-2.0,-17.9769,84.7377,0.000865333117345714,1.1760101318359375
12.0,5.0,-1.0,-18.1214,85.0208,0.0032779707766764817,1.0295989513397217
12.0,5.0,0.0,-18.3557,85.4649,0.0057611774125649155,1.0875639915466309
12.0,5.0,1.0,-18.6888,86.0824,0.008384851735102077,1.1002435684204102
12.0,5.0,2.0,-19.1349,86.8928,0.011228824339257122,2.5998568534851074
12.0,5.0,3.0,-19.7154,87.9244,0.014398193314071826,2.6157522201538086
14.0,5.0,-3.0,-22.9267,95.1487,-0.0009066658137831407,1.0591309070587158
14.0,5.0,-2.0,-23.0461,95.3604,0.00213999245325579,1.0467541217803955
14.0,5.0,-1.0,-23.2764,95.7442,0.005223882828981076,1.0572831630706787
14.0,5.0,0.0,-23.6258,96.3096,0.008430835679306109,1.0971927642822266
14.0,5.0,1.0,-24.1085,97.0737,0.011859954905339923,1.0290400981903076
14.0,5.0,2.0,-24.747,98.0626,0.0156301637677601,1.0308051109313965
14.0,5.0,3.0,-25.5755,99.3148,0.01990145766989303,1.0471112728118896
16.0,5.0,-3.0,-28.2339,104.915,0.00013333333254320705,1.101384162902832
16.0,5.0,-2.0,-28.424,105.201,0.003915953876732141,1.0399134159088135
16.0,5.0,-1.0,-28.7245,105.628,0.00775425276562544,1.0897016525268555
16.0,5.0,0.0,-29.165,106.238,0.011763339789197256,1.0329809188842773
16.0,5.0,1.0,-29.7935,107.096,0.016099236213971028,1.049015760421753
16.0,5.0,2.0,-30.6463,108.24,0.02094566097783985,1.02602219581604
16.0,5.0,3.0,-31.7667,109.705,0.026537057014998124,1.0208792686462402
18.0,5.0,-3.0,-33.3731,113.372,0.00153999878258041,1.1519558429718018
18.0,5.0,-2.0,-33.674,113.773,0.00608113674739032,1.132049322128296
18.0,5.0,-1.0,-34.044,114.229,0.010687689676373336,2.310088634490967
18.0,5.0,0.0,-34.6936,115.039,0.015629518178236684,2.557385206222534
18.0,5.0,1.0,-35.5621,116.096,0.02104026511762772,2.563486099243164
18.0,5.0,2.0,-36.6981,117.443,0.02715917838230485,1.2158911228179932
18.0,5.0,3.0,-38.1782,119.144,0.034333457173720855,2.52439022064209
20.0,5.0,-3.0,-38.5188,121.044,0.003350631790098189,1.1686029434204102
20.0,5.0,-2.0,-38.9233,121.523,0.008696099601372046,1.1175734996795654
20.0,5.0,-1.0,-39.4829,122.155,0.014214954216887845,2.688049077987671
20.0,5.0,0.0,-40.3145,123.083,0.02016256760520873,3.137624740600586
20.0,5.0,1.0,-41.4167,124.28,0.026751983308860316,3.183690071105957
20.0,5.0,2.0,-42.8569,125.799,0.03431172454029613,3.0812530517578125
20.0,5.0,3.0,-44.7446,127.722,0.04333608952840382,2.9983341693878174
0.0,10.0,-3.0,0.0420381,-0.0726738,-0.001106166885128868,0.458298921585083
0.0,10.0,-2.0,0.0420709,-0.0485446,-0.0007375150083525944,0.46338367462158203
0.0,10.0,-1.0,0.0420903,-0.0243005,-0.00036890529544785,0.4340834617614746
0.0,10.0,0.0,0.0420967,1.15006e-13,-3.1400000253064585e-07,0.3474385738372803
0.0,10.0,1.0,0.0420903,0.0243005,0.00036827662718401307,0.4230334758758545
0.0,10.0,2.0,0.0420709,0.0485446,0.0007368863358042756,0.45395922660827637
0.0,10.0,3.0,0.0420381,0.0726738,0.001105536878907064,0.43665313720703125
0.5,10.0,-3.0,0.01574,3.31575,-0.0010804662646050401,0.4973447322845459
0.5,10.0,-2.0,0.0155959,3.32759,-0.0007089243588578584,0.5130550861358643
0.5,10.0,-1.0,0.0153328,3.34486,-0.00033760196466712985,0.5168681144714355
0.5,10.0,0.0,0.0149549,3.36733,3.359066665403286e-05,0.5201411247253418
0.5,10.0,1.0,0.014463,3.3949,0.0004047319509184297,0.5364305973052979
0.5,10.0,2.0,0.0138544,3.42758,0.0007759009707230955,0.5306813716888428
0.5,10.0,3.0,0.0131227,3.46552,0.001147180808451863,0.5077033042907715
1.0,10.0,-3.0,-0.0652478,6.69087,-0.0010691242845124516,0.6498644351959229
1.0,10.0,-2.0,-0.0651192,6.69147,-0.000689284373694807,0.63055419921875
1.0,10.0,-1.0,-0.0654273,6.70281,-0.00031005799006409237,0.6405541896820068
1.0,10.0,0.0,-0.0661563,6.72451,6.883666655793946e-05,0.6384305953979492
1.0,10.0,1.0,-0.0673037,6.75646,0.00044766260691835627,0.7143902778625488
1.0,10.0,2.0,-0.0688801,6.79877,0.0008266684579118754,0.6566600799560547
1.0,10.0,3.0,-0.0709098,6.85181,0.0012061479443354996,0.6804382801055908
2.0,10.0,-3.0,-0.389936,13.4173,-0.0010834788537054628,0.7480807304382324
2.0,10.0,-2.0,-0.388263,13.4,-0.0006710461185778327,0.730802059173584
2.0,10.0,-1.0,-0.388277,13.4038,-0.0002605333274385396,0.7374997138977051
2.0,10.0,0.0,-0.389926,13.4281,0.00014909333222861025,0.7382822036743164
2.0,10.0,1.0,-0.393208,13.4728,0.0005588332751597824,0.76908278465271
2.0,10.0,2.0,-0.398174,13.5384,0.0009696657163126249,0.7815296649932861
2.0,10.0,3.0,-0.404929,13.6258,0.0013826781970790105,0.7518925666809082
3.0,10.0,-3.0,-0.925147,20.0658,-0.00113665208605488,0.9335904121398926
3.0,10.0,-2.0,-0.921075,20.0357,-0.0006711127851700315,1.0110108852386475
3.0,10.0,-1.0,-0.920724,20.0367,-0.00020925333027914503,0.8880839347839355
3.0,10.0,0.0,-0.923999,20.0681,0.00025117999471756795,0.9471461772918701
3.0,10.0,1.0,-0.93092,20.1302,0.0007123532128394515,0.8585479259490967
3.0,10.0,2.0,-0.941624,20.2235,0.0011765053395033462,0.9166765213012695
3.0,10.0,3.0,-0.956376,20.3498,0.0016461374156887414,0.8945350646972656
4.0,10.0,-3.0,-1.66866,26.6655,-0.0012180652522148531,0.8351104259490967
4.0,10.0,-2.0,-1.66161,26.6254,-0.0006787332291073115,0.8187201023101807
4.0,10.0,-1.0,-1.66126,26.6274,-0.0001452666656448412,0.8929975032806396
4.0,10.0,0.0,-1.66745,26.671,0.00038639998076952294,0.7913622856140137
4.0,10.0,1.0,-1.68026,26.7563,0.0009202657933681784,0.8591670989990234
4.0,10.0,2.0,-1.69999,26.8847,0.001460397988172514,0.8111279010772705
4.0,10.0,3.0,-1.72721,27.0589,0.002011326598440195,0.8818295001983643
5.0,10.0,-3.0,-2.60195,33.1202,-0.0013141308246824171,0.8244016170501709
5.0,10.0,-2.0,-2.59284,33.0795,-0.0006823332274400561,0.8500039577484131
5.0,10.0,-1.0,-2.59382,33.0896,-5.8333333267168445e-05,0.872753381729126
5.0,10.0,0.0,-2.60476,33.1502,0.0005641332734888749,0.7998623847961426
5.0,10.0,1.0,-2.62586,33.2617,0.0011909986428651762,0.8243887424468994
5.0,10.0,2.0,-2.65758,33.426,0.0018288609699210448,0.8001501560211182
5.0,10.0,3.0,-2.70078,33.6461,0.0024846549278798253,0.8408598899841309
6.0,10.0,-3.0,-3.70481,39.3853,-0.0014123971776208266,1.0791447162628174
6.0,10.0,-2.0,-3.69435,39.3474,-0.0006710661185554929,0.9651460647583008
6.0,10.0,-1.0,-3.69801,39.369,6.073333325866209e-05,0.974808931350708
6.0,10.0,0.0,-3.7157,39.4497,0.0007917331679029134,0.9992027282714844
6.0,10.0,1.0,-3.74778,39.5906,0.0015307300967882546,1.0168676376342773
6.0,10.0,2.0,-3.79509,39.7943,0.002286856581828928,1.0304715633392334
6.0,10.0,3.0,-3.85902,40.0653,0.003070709351773467,1.1317236423492432
7.0,10.0,-3.0,-4.98223,45.5477,-0.0015060635198812775,0.8996734619140625
7.0,10.0,-2.0,-4.97161,45.5165,-0.0006365994896043963,0.9443793296813965
7.0,10.0,-1.0,-4.97987,45.5534,0.0002218666630262149,0.9092345237731934
7.0,10.0,0.0,-5.00699,45.6585,0.0010812662452837935,0.9414708614349365
7.0,10.0,1.0,-5.05359,45.8334,0.001953660273768021,0.9765574932098389
7.0,10.0,2.0,-5.12095,46.0816,0.0028515808643977906,0.9973382949829102
7.0,10.0,3.0,-5.21113,46.4086,0.0037896899263158853,0.9417040348052979
8.0,10.0,-3.0,-6.41802,51.5687,-0.0015849965593845868,1.0281720161437988
8.0,10.0,-2.0,-6.40907,51.5488,-0.000569599558665925,0.9861862659454346
8.0,10.0,-1.0,-6.42439,51.6056,0.0004340666394052746,1.0189175605773926
8.0,10.0,0.0,-6.46411,51.7394,0.0014415980402877687,1.006704568862915
8.0,10.0,1.0,-6.52917,51.9525,0.0024685884026047567,0.9814267158508301
8.0,10.0,2.0,-6.62142,52.2492,0.003532166472288728,0.9814169406890869
8.0,10.0,3.0,-6.74367,52.636,0.004651586600981809,1.0316970348358154
9.0,10.0,-3.0,-7.98361,57.3837,-0.0016373952618848973,1.1184046268463135
9.0,10.0,-2.0,-7.97881,57.3802,-0.00046133330060504885,1.078512191772461
9.0,10.0,-1.0,-8.00413,57.4613,0.000703333217358906,1.1312811374664307
9.0,10.0,0.0,-8.05978,57.6273,0.0018759940472422281,1.0964646339416504
9.0,10.0,1.0,-8.14672,57.8799,0.003076442604189723,1.1821887493133545
9.0,10.0,2.0,-8.26702,58.2227,0.004325865974652525,1.1827301979064941
9.0,10.0,3.0,-8.42443,58.6636,0.005648853298451026,1.1137452125549316
10.0,10.0,-3.0,-9.70717,63.125,-0.0016594629307598527,1.0402846336364746
10.0,10.0,-2.0,-9.70407,63.1262,-0.00030366645488832944,1.098484754562378
10.0,10.0,-1.0,-9.74069,63.2294,0.0010412655961639897,1.120344638824463
10.0,10.0,0.0,-9.81776,63.436,0.0024006556531177415,1.0388274192810059
10.0,10.0,1.0,-9.93859,63.7536,0.003801220482513622,1.081141471862793
10.0,10.0,2.0,-10.1101,64.1986,0.005275743857597254,1.072037935256958
10.0,10.0,3.0,-10.3455,64.8024,0.006867269718644939,1.1110191345214844
12.0,10.0,-3.0,-13.3642,73.7327,-0.0015699966167121923,1.1328599452972412
12.0,10.0,-2.0,-13.3836,73.7873,0.0001773333314744609,1.0987217426300049
12.0,10.0,-1.0,-13.4536,73.9486,0.0019199950807220704,1.0816094875335693
12.0,10.0,0.0,-13.5759,74.2193,0.003691291959116529,1.0938334465026855
12.0,10.0,1.0,-13.7541,74.6054,0.005529862527245009,1.0958924293518066
12.0,10.0,2.0,-13.986,75.0966,0.007470990119869346,3.0041050910949707
12.0,10.0,3.0,-14.2952,75.7435,0.009573273531880212,3.061345338821411
14.0,10.0,-3.0,-17.3899,83.6996,-0.001276665121954654,1.0873053073883057
14.0,10.0,-2.0,-17.4396,83.806,0.000922665789730346,1.159142017364502
14.0,10.0,-1.0,-17.5553,84.0315,0.00312597522997552,1.1377480030059814
14.0,10.0,0.0,-17.7401,84.38,0.0053845392433313115,1.1323137283325195
14.0,10.0,1.0,-17.9995,84.8592,0.007746284495654745,1.1114685535430908
14.0,10.0,2.0,-18.3422,85.4813,0.01027310436810255,1.108527660369873
14.0,10.0,3.0,-18.7818,86.2639,0.013036166387314084,1.091567039489746
16.0,10.0,-3.0,-21.8321,93.2662,-0.000723332724959708,1.1154658794403076
16.0,10.0,-2.0,-21.9218,93.4257,0.0020053266346403546,1.0785133838653564
16.0,10.0,-1.0,-21.8678,93.283,0.004665919479897976,1.2032651901245117
16.0,10.0,0.0,-22.131,93.7158,0.007467657063605407,1.219956398010254
16.0,10.0,1.0,-22.4911,94.2965,0.010427059012980612,1.234560251235962
16.0,10.0,2.0,-23.1308,95.3519,0.013769177895507474,1.073119878768921
16.0,10.0,3.0,-23.7021,96.2241,0.017306377045135882,1.045457124710083
18.0,10.0,-3.0,-25.9782,101.265,6.399999991261162e-05,2.808344602584839
18.0,10.0,-2.0,-26.1221,101.489,0.003295299436655341,2.716114044189453
18.0,10.0,-1.0,-26.3682,101.857,0.00657644032492415,2.638639450073242
18.0,10.0,0.0,-26.7239,102.374,0.009988534984794592,2.743489980697632
18.0,10.0,1.0,-27.2017,103.055,0.01362321890442765,1.458540916442871
18.0,10.0,2.0,-28.0004,104.21,0.017816596955938825,1.2225143909454346
18.0,10.0,3.0,-28.6634,105.083,0.02211375312037717,1.3133201599121094
20.0,10.0,-3.0,-30.4293,109.016,0.001151999490392485,1.3778491020202637
20.0,10.0,-2.0,-30.6369,109.303,0.004963893043318337,1.3604989051818848
20.0,10.0,-1.0,-30.9665,109.743,0.008860080405099184,1.3642776012420654
20.0,10.0,0.0,-31.4287,110.344,0.012941575397207227,1.434495449066162
20.0,10.0,1.0,-32.0462,111.133,0.017332388502465688,2.921894073486328
20.0,10.0,2.0,-32.8282,112.108,0.022162902778723938,1.3626093864440918
20.0,10.0,3.0,-33.8311,113.329,0.02764444817413687,1.3534886837005615
