Ay,Ax,B,ux,uy,phi,t
2.0,-4.0,2.0,-0.006506031109415611,0.10364284450212063,0.000297313611109419,1.575451199998497
2.0,-4.0,3.0,-0.006561960878786355,0.1040454878421099,0.0003959416936642039,1.5992375000059837
3.0,-4.0,-3.0,-0.014098647344914284,0.15225693881766178,-0.00024743981040039925,1.5507163000002038
3.0,-4.0,-2.0,nan,nan,nan,15.013920299999882
3.0,-4.0,-1.0,-0.01412269354114637,0.15243155645173026,0.00015589793655384175,1.5965946999931475
3.0,-4.0,0.0,-0.014178864580408956,0.15272558821901439,0.0003677209607512726,1.5913913999975193
3.0,-4.0,1.0,-0.014264689747534032,0.1531527958637386,0.0005754332059918169,1.643645899996045
3.0,-4.0,2.0,-0.01438087563806234,0.15372528562881424,0.0007923341478192573,1.5541766999958782
3.0,-4.0,3.0,-0.014528083905781974,0.1544451011998274,0.001013630310256963,1.6290800999995554
4.0,-4.0,-3.0,nan,nan,nan,15.012011700004223
4.0,-4.0,-2.0,-0.0243050266680771,0.1993199351990235,0.00017164679372722068,1.542389700000058
4.0,-4.0,-1.0,-0.0243709585824039,0.19964819071552511,0.0004844250051085801,1.514259999996284
4.0,-4.0,0.0,-0.02450453061130964,0.2001726582182286,0.0008461544787560021,1.5816531000018585
4.0,-4.0,1.0,-0.024692082007879868,0.2008858371046821,0.0012245739388288767,1.621833900004276
4.0,-4.0,2.0,-0.02493608473201725,0.201786506935109,0.0016097914170362662,1.5292513000022154
4.0,-4.0,3.0,-0.02523908696923849,0.20289358728777884,0.00201688557226314,1.498142700002063
5.0,-4.0,-3.0,-0.036455473523372195,0.2432892431653689,-5.552641907646358e-05,1.4800439999962691
5.0,-4.0,-2.0,-0.03655953368275355,0.2436651344119325,0.0004917115358822006,1.6127551999961725
5.0,-4.0,-1.0,-0.03674012411079042,0.24425594625295566,0.0010467283593992177,1.505849200009834
5.0,-4.0,0.0,-0.03700041332798287,0.2450681719324001,0.0016154406454074884,1.5317592000064906
5.0,-4.0,1.0,-0.03734286831415423,0.24611182269853393,0.0022030009516808948,1.5676158999995096
5.0,-4.0,2.0,-0.0377724139256288,0.24739768180162616,0.0028131919080310974,1.4861201000021538
5.0,-4.0,3.0,-0.03829972839031459,0.24894581139739153,0.00346153380173878,1.574133600006462
6.0,-4.0,-3.0,-0.050271141193926505,0.28454840130454984,0.00034680415279957956,1.5150469999935012
6.0,-4.0,-2.0,-0.05047752903577818,0.2851626199756825,0.0011032225771599692,1.5574425000086194
6.0,-4.0,-1.0,-0.05080075504079318,0.28603748945520036,0.0018972476909853843,1.5329850999987684
